37404283,-1805
37404314,-1805
37404342,-1805
37404369,-1805
37404396,-1805
37405277,-1805
37406839,-1805
37407882,-1806
37409444,-1807
37411006,-1808
37412048,-1809
37413610,-1811
37415172,-1813
37416214,-1814
37417777,-1817
37419339,-1819
37420382,-1821
37421943,-1824
37423505,-1827
37424548,-1830
37426110,-1833
37427673,-1837
37428715,-1840
37430277,-1844
37431839,-1848
37432881,-1851
37434443,-1855
37436005,-1859
37437048,-1863
37438610,-1867
37440173,-1872
37441215,-1875
37442777,-1880
37444339,-1885
37445381,-1889
37446943,-1894
37448506,-1899
37449548,-1903
37451110,-1908
37452673,-1914
37453715,-1918
37455277,-1923
37456839,-1929
37457881,-1933
37459443,-1938
37461005,-1944
37462048,-1948
37463610,-1954
37465173,-1960
37466215,-1964
37467777,-1970
37469338,-1976
37470381,-1980
37471944,-1986
37473505,-1992
37474547,-1996
37476110,-2002
37477673,-2009
37478714,-2013
37480276,-2019
37481839,-2025
37482881,-2029
37484443,-2036
37486005,-2042
37487048,-2046
37488610,-2053
37490172,-2059
37491215,-2063
37492776,-2070
37494339,-2076
37495381,-2081
37496943,-2087
37498506,-2094
37499548,-2098
37501111,-2104
37502672,-2111
37503715,-2115
37505278,-2122
37506840,-2128
37507882,-2132
37509445,-2139
37511006,-2145
37512048,-2149
37513611,-2155
37515174,-2161
37516216,-2165
37517778,-2170
37519340,-2176
37520382,-2180
37521945,-2185
37523506,-2191
37524548,-2194
37526111,-2199
37527673,-2204
37528715,-2208
37530277,-2213
37531840,-2218
37532882,-2221
37534444,-2225
37536006,-2230
37537049,-2233
37538611,-2237
37540174,-2242
37541215,-2245
37542777,-2249
37544340,-2253
37545382,-2255
37546945,-2259
37548507,-2263
37549548,-2266
37551111,-2269
37552673,-2273
37553716,-2275
37555278,-2279
37556839,-2282
37557882,-2284
37559444,-2287
37561007,-2291
37562049,-2293
37563611,-2296
37565174,-2298
37566216,-2300
37567778,-2303
37569340,-2306
37570382,-2307
37571945,-2310
37573506,-2312
37574549,-2314
37576111,-2316
37577673,-2318
37578715,-2320
37580277,-2322
37581840,-2324
37582882,-2325
